player,during_hot,next_game_stat,regression,next_opp,next_location,opp_def_tier,opp_3p_pct_allowed,opp_pace,minutes_trend,was_blowout_recent,season_avg,your_fair_line,naive_line,actual_outcome,distance_to_yours,distance_to_naive,your_line_wins,volume_tier,minutes_trend_bucket
Wendell Carter Jr.,1.3333333333333333,1.0,0.3333333333333332,LAL,home,Elite (top 10),0.356,98.34,1.7843137254901968,True,0.54,0.54,1.3333333333333333,1.0,0.45999999999999996,0.33333333333333326,False,Low (2-3 3PA/g),Stable (±2)
Wendell Carter Jr.,1.3333333333333333,1.0,0.3333333333333332,DAL,home,Mid (11-20),0.363,100.15,3.117647058823529,False,0.54,0.54,1.3333333333333333,1.0,0.45999999999999996,0.33333333333333326,False,Low (2-3 3PA/g),Minutes UP (>+2)
Wendell Carter Jr.,1.6666666666666667,0.0,1.6666666666666667,LAC,home,Elite (top 10),0.35,98.24,-2.215686274509803,True,0.54,0.54,1.6666666666666667,0.0,0.54,1.6666666666666667,True,Low (2-3 3PA/g),Minutes DOWN (<-2)
Wendell Carter Jr.,1.3333333333333333,1.0,0.3333333333333332,SAS,away,Bad (21-30),0.365,100.08,-0.5490196078431389,False,0.54,0.54,1.3333333333333333,1.0,0.45999999999999996,0.33333333333333326,False,Low (2-3 3PA/g),Stable (±2)
Wendell Carter Jr.,1.3333333333333333,0.0,1.3333333333333333,WAS,away,Mid (11-20),0.364,101.82,-3.882352941176471,False,0.54,0.54,1.3333333333333333,0.0,0.54,1.3333333333333333,True,Low (2-3 3PA/g),Minutes DOWN (<-2)
Zaccharie Risacher,3.333333333333333,2.0,1.3333333333333337,DET,away,Bad (21-30),0.366,100.27,0.0800000000000018,False,1.63,1.63,3.333333333333333,2.0,0.3700000000000001,1.333333333333333,True,Medium (3-5 3PA/g),Stable (±2)
Zaccharie Risacher,3.333333333333333,0.0,3.333333333333333,SAS,home,Bad (21-30),0.365,100.08,2.080000000000002,False,1.63,1.63,3.333333333333333,0.0,1.63,3.333333333333333,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Zaccharie Risacher,3.333333333333333,0.0,3.333333333333333,HOU,away,Mid (11-20),0.357,99.03,2.080000000000002,False,1.63,1.63,3.333333333333333,0.0,1.63,3.333333333333333,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Zaccharie Risacher,3.333333333333333,0.0,3.333333333333333,PHI,away,Bad (21-30),0.378,98.13,-0.2533333333333338,True,1.63,1.63,3.333333333333333,0.0,1.63,3.333333333333333,True,Medium (3-5 3PA/g),Stable (±2)
Ziaire Williams,4.0,1.0,3.0,POR,home,Mid (11-20),0.361,99.51,6.49206349206349,False,1.63,1.63,4.0,1.0,0.6299999999999999,3.0,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Ziaire Williams,3.6666666666666665,0.0,3.6666666666666665,DET,away,Bad (21-30),0.366,100.27,-0.1746031746031775,False,1.63,1.63,3.6666666666666665,0.0,1.63,3.6666666666666665,True,Medium (3-5 3PA/g),Stable (±2)
Ziaire Williams,4.333333333333333,2.0,2.333333333333333,DAL,home,Mid (11-20),0.363,100.15,8.158730158730155,False,1.63,1.63,4.333333333333333,2.0,0.3700000000000001,2.333333333333333,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Ziaire Williams,3.6666666666666665,2.0,1.6666666666666663,TOR,home,Elite (top 10),0.349,100.62,3.8253968253968234,True,1.63,1.63,3.6666666666666665,2.0,0.3700000000000001,1.6666666666666665,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Ziaire Williams,3.333333333333333,1.0,2.333333333333333,LAC,home,Elite (top 10),0.35,98.24,3.4920634920634903,True,1.63,1.63,3.333333333333333,1.0,0.6299999999999999,2.333333333333333,True,Medium (3-5 3PA/g),Minutes UP (>+2)
